episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
207,78.8500,25,5,0,5,1,1.0000,4,1,16.907722,189.660081
208,69.2200,16,5,0,5,1,1.0000,6,1,17.238999,122.648846
209,59.1700,21,5,0,5,1,1.0000,8,1,15.466300,151.977412
210,49.0400,22,5,0,5,1,1.0000,7,4,18.619781,130.322849
211,28.9300,29,4,1,5,1,0.8000,10,0,16.694116,118.797838
212,64.5500,15,5,0,5,1,1.0000,6,2,13.054261,115.773213
213,29.3100,23,5,0,5,1,1.0000,11,4,14.479697,124.003601
214,74.3100,13,5,0,5,1,1.0000,4,2,16.107057,195.619647
215,59.4500,15,5,0,5,1,1.0000,7,2,18.652761,166.442592
216,-1.8900,53,5,0,5,1,1.0000,18,3,15.667324,130.741705
217,79.7600,8,5,0,5,1,1.0000,3,2,14.108959,167.038867
218,48.9500,25,5,0,5,1,1.0000,7,4,13.452473,165.553976
219,54.4600,18,5,0,5,1,1.0000,8,2,17.306742,174.493010
220,39.2600,18,4,1,5,1,0.8000,6,2,13.920668,110.123462
221,18.3700,31,4,1,5,1,0.8000,8,4,16.467528,144.300969
222,68.6200,26,5,0,5,1,1.0000,4,3,15.712036,104.347696
223,54.4200,16,5,0,5,1,1.0000,7,3,12.025712,118.173438
224,59.1200,26,5,0,5,1,1.0000,7,2,15.875360,158.598651
225,79.7600,8,5,0,5,1,1.0000,3,2,15.867465,163.828671
226,64.4500,15,5,0,5,1,1.0000,6,2,13.506068,138.600493
227,64.3900,17,5,0,5,1,1.0000,6,2,13.080830,183.977753
228,54.1200,26,5,0,5,1,1.0000,9,1,14.275315,130.115801
229,18.6300,39,4,1,5,1,0.8000,10,2,13.431548,129.365858
230,79.7300,9,5,0,5,1,1.0000,3,2,13.496049,131.955348
231,59.0100,23,5,0,5,1,1.0000,7,2,12.162423,151.208881
232,38.9900,27,4,1,5,1,0.8000,5,3,11.873150,142.806779
233,1.8700,51,4,1,5,1,0.8000,12,4,12.639960,123.798643
234,59.1200,16,5,0,5,1,1.0000,6,3,12.409484,124.293082
235,53.9800,24,5,0,5,1,1.0000,7,3,14.711721,110.010794
236,53.7500,35,5,0,5,1,1.0000,7,3,14.515407,151.029501
237,59.4300,19,4,1,5,1,0.8000,3,1,15.345365,129.422865
238,69.3500,15,5,0,5,1,1.0000,5,2,13.828559,198.250995
239,68.2100,23,5,0,5,1,1.0000,5,2,13.351592,214.810106
240,64.0500,25,5,0,5,1,1.0000,6,2,13.459543,124.608539
