episode,episode_return,total_steps,nodes_completed,nodes_skipped,workflow_size,workflow_complete,completion_rate,premature_executions,correct_executions,ctrl_loss,meta_loss
277,73.8200,16,5,0,5,1,1.0000,3,3,11.858810,62.054116
278,43.3900,37,4,1,5,1,0.8000,6,1,11.880469,106.081180
279,68.8100,33,5,0,5,1,1.0000,5,2,12.145166,84.531272
280,74.2100,23,5,0,5,1,1.0000,3,3,12.703984,96.708778
281,79.1300,19,5,0,5,1,1.0000,3,2,12.087174,134.090509
282,71.6100,43,5,0,5,1,1.0000,3,3,12.083595,113.609865
283,58.5700,31,5,0,5,1,1.0000,6,3,11.683457,114.332988
284,42.5400,42,4,1,5,1,0.8000,5,2,12.265577,69.175929
285,58.4100,43,5,0,5,1,1.0000,6,3,12.225028,112.155837
286,43.3700,31,4,1,5,1,0.8000,7,0,13.257423,127.184720
287,57.5900,37,5,0,5,1,1.0000,7,2,10.630043,107.503339
288,42.4800,54,5,0,5,1,1.0000,10,2,14.152704,101.849170
289,74.2700,11,5,0,5,1,1.0000,2,4,12.221658,111.230186
290,53.4000,40,4,1,5,1,0.8000,4,1,10.326639,107.094880
291,74.1600,18,5,0,5,1,1.0000,4,2,8.434093,135.827545
292,15.0300,69,4,1,5,1,0.8000,11,2,11.340944,94.889597
293,58.1200,26,4,1,5,1,0.8000,3,1,11.485588,84.807384
294,33.6700,31,4,1,5,1,0.8000,8,1,12.025322,121.008130
295,45.4600,58,4,1,5,1,0.8000,4,3,12.830294,86.317374
296,52.4500,45,5,0,5,1,1.0000,6,4,14.182466,92.856879
297,21.5700,61,4,1,5,1,0.8000,7,4,9.013161,121.835245
298,79.0100,23,5,0,5,1,1.0000,3,2,10.771751,106.026180
299,-13.1200,84,3,2,5,1,0.6000,11,2,9.155699,127.686769
300,63.9700,21,5,0,5,1,1.0000,5,3,11.657876,89.098991
301,32.6700,41,4,1,5,1,0.8000,8,1,10.498365,91.909201
302,33.4900,27,3,2,5,1,0.6000,3,1,10.021736,106.523079
303,53.1900,37,5,0,5,1,1.0000,8,2,10.140488,93.996505
304,73.1300,29,5,0,5,1,1.0000,3,3,10.455232,101.534399
305,72.9800,34,5,0,5,1,1.0000,4,2,9.430899,97.277730
306,79.2500,15,5,0,5,1,1.0000,3,2,9.092549,94.692294
307,65.6900,47,5,0,5,1,1.0000,5,2,9.226665,102.880222
308,77.8800,24,5,0,5,1,1.0000,3,2,9.350766,94.252271
309,72.1500,35,5,0,5,1,1.0000,4,2,8.587964,115.335200
310,40.9000,50,5,0,5,1,1.0000,9,3,9.510687,102.376630
311,42.5200,36,4,1,5,1,0.8000,7,0,7.745799,74.067986
312,57.8200,36,4,1,5,1,0.8000,2,2,10.768967,121.928675
313,74.4800,14,5,0,5,1,1.0000,4,2,7.977309,87.514680
314,62.0500,55,5,0,5,1,1.0000,5,3,9.517985,88.465972
315,58.3700,21,4,1,5,1,0.8000,2,2,6.780273,129.736806
316,42.0600,48,5,0,5,1,1.0000,10,2,10.164384,116.621095
317,68.4500,25,5,0,5,1,1.0000,5,2,9.339083,117.761182
318,74.0700,21,5,0,5,1,1.0000,4,2,6.844613,95.286212
319,46.9000,50,4,1,5,1,0.8000,3,3,9.056239,107.620499
320,42.2000,50,4,1,5,1,0.8000,3,4,9.170223,121.228328
321,78.9800,14,5,0,5,1,1.0000,3,2,9.058767,84.320996
322,79.2700,11,5,0,5,1,1.0000,3,2,9.033105,98.154687
323,73.8600,18,5,0,5,1,1.0000,5,1,7.555895,94.559286
324,57.3600,48,5,0,5,1,1.0000,7,2,8.819556,155.761839
325,73.1200,26,5,0,5,1,1.0000,4,2,6.482143,97.493776
326,68.0800,24,5,0,5,1,1.0000,4,3,7.454700,87.705519
327,67.5600,38,5,0,5,1,1.0000,5,2,10.545871,91.744435
328,42.8300,29,4,1,5,1,0.8000,4,3,9.197278,113.905824
329,73.7600,18,5,0,5,1,1.0000,3,3,8.457801,70.240033
330,79.1800,14,5,0,5,1,1.0000,3,2,11.782992,102.068578
331,41.2500,65,4,1,5,1,0.8000,7,0,7.376054,78.518801
332,35.5500,65,4,1,5,1,0.8000,8,1,7.204311,77.422648
333,73.4500,25,5,0,5,1,1.0000,4,2,7.936839,114.818848
334,30.9000,80,4,1,5,1,0.8000,7,2,8.977609,97.049616
335,58.8400,22,5,0,5,1,1.0000,7,2,9.098013,72.314603
336,71.7800,44,5,0,5,1,1.0000,4,2,7.865064,119.963351
337,74.1200,16,5,0,5,1,1.0000,4,2,9.509053,121.960684
338,68.0600,38,5,0,5,1,1.0000,4,3,8.908792,94.459184
339,54.0200,66,4,1,5,1,0.8000,2,3,9.990221,84.447834
340,76.3100,53,5,0,5,1,1.0000,4,1,9.052747,79.189818
341,73.4200,26,5,0,5,1,1.0000,4,2,11.214252,72.933131
342,73.5600,28,5,0,5,1,1.0000,5,1,8.912469,95.368525
343,68.4700,31,5,0,5,1,1.0000,5,2,9.315572,96.280180
344,77.8300,29,5,0,5,1,1.0000,3,2,8.112089,77.496654
345,59.3600,68,5,0,5,1,1.0000,5,3,8.225385,90.459976
346,77.7100,33,5,0,5,1,1.0000,3,2,9.587095,93.813307
347,70.5600,48,5,0,5,1,1.0000,2,4,7.559371,96.906727
348,50.1300,89,5,0,5,1,1.0000,8,2,7.553975,85.945653
